datetime,price,sentiment_score,headline
2025-04-26,94749.59569570786,0.0,
2025-04-27,94665.59782689772,0.0,
2025-04-27,94915.7893105099,0.0,
2025-04-27,94305.62927021508,0.0,
2025-04-27,94357.67472686236,0.0,
2025-04-27,94208.71672021072,0.0,
2025-04-27,94066.04042250656,0.0,
2025-04-27,93935.716810334,0.0,
2025-04-27,94020.6114665585,0.0,
2025-04-27,94099.61866309472,0.0,
2025-04-27,94243.8134242909,0.0,
2025-04-27,94186.57489664084,0.0,
2025-04-27,94077.48711673608,0.0,
2025-04-27,93951.79052641903,0.0,
2025-04-27,93780.92738165492,0.0,
2025-04-27,94056.02974497322,0.0,
2025-04-27,94012.54230975344,0.0,
2025-04-27,93931.92039415007,0.0,
2025-04-27,93878.0080742586,0.0,
2025-04-27,94058.43364934066,0.0,
2025-04-27,94313.65279047524,0.0,
2025-04-27,94438.10991685066,0.0,
2025-04-27,94335.7782572878,0.0,
2025-04-27,94386.94133688204,0.0,
2025-04-27,93875.1098671888,0.0,
2025-04-28,93801.93640023789,0.0,
2025-04-28,93473.59896331425,0.0,
2025-04-28,92972.1233992771,0.0,
2025-04-28,93591.78111122278,0.0,
2025-04-28,93898.55817619186,0.0,
2025-04-28,94052.92982265026,0.0,
2025-04-28,94337.99091792513,0.0,
2025-04-28,94592.80364525352,0.0,
2025-04-28,94719.8007727894,0.0,
2025-04-28,94726.46121377338,0.0,
2025-04-28,94753.04302427363,0.0,
2025-04-28,95095.05194869368,0.0,
2025-04-28,95209.88562041643,0.0,
2025-04-28,95379.01155145206,0.0,
2025-04-28,94160.65951029156,0.0,
2025-04-28,94518.10809357835,0.0,
2025-04-28,93743.29134255854,0.0,
2025-04-28,93768.16716030956,0.0,
2025-04-28,94088.3492259459,0.0,
2025-04-28,94370.37788531509,0.0,
2025-04-28,94724.26140981508,0.0,
2025-04-28,94489.78433827848,0.0,
2025-04-28,94524.7941328772,0.0,
2025-04-28,94892.31622725035,0.0,
2025-04-29,95023.30123616234,0.0,
2025-04-29,95092.15593412973,0.0,
2025-04-29,95037.6842700234,0.0,
2025-04-29,94634.34775291584,0.0,
2025-04-29,94711.85582595154,0.0,
2025-04-29,94402.8475887107,0.0,
2025-04-29,94309.34150552544,0.0,
2025-04-29,94736.90399716885,0.0,
2025-04-29,94945.8881870912,0.0,
2025-04-29,95036.50761795616,0.0,
2025-04-29,94982.69960125435,0.0,
2025-04-29,94844.8964248396,0.0,
2025-04-29,95138.9826524075,0.0,
2025-04-29,94821.9984027527,0.0,
2025-04-29,94844.97712552836,0.0,
2025-04-29,95008.0858721801,0.0,
2025-04-29,94884.37969661214,0.0,
2025-04-29,95126.89727545314,0.0,
2025-04-29,95246.67705322705,0.0,
2025-04-29,95432.6412390394,0.0,
2025-04-29,95352.38806277468,0.0,
2025-04-29,94869.96433327574,0.0,
2025-04-29,94734.09131013732,0.0,
2025-04-29,94172.7308096848,0.0,
2025-04-30,94274.73761715383,0.0,
2025-04-30,94516.29757229748,0.0,
2025-04-30,94518.40205174654,0.0,
2025-04-30,94648.3447693538,0.0,
2025-04-30,95025.12104407264,0.0,
2025-04-30,95035.54414534068,0.0,
2025-04-30,94946.4723594617,0.0,
2025-04-30,94835.45943330208,0.0,
2025-04-30,94613.33654937492,0.0,
2025-04-30,94750.99713603836,0.0,
2025-04-30,94918.12565036309,0.0,
2025-04-30,94977.78012458207,0.0,
2025-04-30,95184.3208761479,0.0,
2025-04-30,94554.20540577684,0.0,
2025-04-30,93438.4113920031,0.0,
2025-04-30,93852.9834130323,0.0,
2025-04-30,93960.92369309088,0.0,
2025-04-30,93852.7884446117,0.0,
2025-04-30,94160.41262165838,0.0,
2025-04-30,94112.51913791492,0.0,
2025-04-30,94243.79947751077,0.0,
2025-04-30,94635.11580314164,0.0,
2025-04-30,94558.76592370815,0.0,
2025-04-30,94239.62198019016,0.0,
2025-05-01,94286.27798563991,0.0,
2025-05-01,94504.1218590692,0.0,
2025-05-01,94747.50335326188,0.0,
2025-05-01,94863.80495374923,0.0,
2025-05-01,94810.38565218868,0.0,
2025-05-01,94868.1733802516,0.0,
2025-05-01,95122.89587391756,0.0,
2025-05-01,94975.44965385088,0.0,
2025-05-01,95012.07609052636,0.0,
2025-05-01,95191.59290594971,0.0,
2025-05-01,95605.38961340772,0.0,
2025-05-01,96109.699924197,0.0,
2025-05-01,96193.46052079444,0.0,
2025-05-01,96401.9746434834,0.0,
2025-05-01,95925.84792324656,0.0,
2025-05-01,96749.27550848684,0.0,
2025-05-01,97029.26431397644,0.0,
2025-05-01,97176.44540379278,0.0,
2025-05-01,96792.53145567433,0.0,
2025-05-01,96867.06052048808,0.0,
2025-05-01,96463.63976230014,0.0,
2025-05-01,96468.24929711736,0.0,
2025-05-01,96533.24903530022,0.0,
2025-05-01,96346.4385297464,0.0,
2025-05-02,96465.09077322688,0.0,
2025-05-02,97068.51079800248,0.0,
2025-05-02,96864.53630852731,0.0,
2025-05-02,97058.54156171244,0.0,
2025-05-02,97183.42883942672,0.0,
2025-05-02,96951.50818834538,0.0,
2025-05-02,96715.2568361722,0.0,
2025-05-02,96702.21533716212,0.0,
2025-05-02,96471.938225181,0.0,
2025-05-02,96638.93322232096,0.0,
2025-05-02,96682.78962027832,0.0,
2025-05-02,96876.45142344802,0.0,
2025-05-02,96955.62770097496,0.0,
2025-05-02,97103.35603243244,0.0,
2025-05-02,96929.04808700876,0.0,
2025-05-02,97715.58382024211,0.0,
2025-05-02,97576.91324468188,0.0,
2025-05-02,97252.90131454506,0.0,
2025-05-02,97426.94700917671,0.0,
2025-05-02,97171.61991369828,0.0,
2025-05-02,96984.40777110744,0.0,
2025-05-02,97041.44181128644,0.0,
2025-05-02,96738.1161313124,0.0,
2025-05-02,96685.63911259716,0.0,
2025-05-03,96932.91347341704,0.0,
2025-05-03,96730.10192500368,0.0,
2025-05-03,96523.60435697486,0.0,
2025-05-03,96585.86635562369,0.0,
2025-05-03,96399.3103307854,0.0,
2025-05-03,96537.85554466436,0.0,
2025-05-03,96380.04392946888,0.0,
2025-05-03,96226.4811441804,0.0,
2025-05-03,96219.45399678136,0.0,
2025-05-03,96358.32950974852,0.0,
2025-05-03,96278.3950554348,0.0,
2025-05-03,95964.52767965854,0.0,
2025-05-03,95976.4505745279,0.0,
2025-05-03,96173.42460959752,0.0,
2025-05-03,96321.3677258507,0.0,
2025-05-03,96480.99719442788,0.0,
2025-05-03,96425.31179505515,0.0,
2025-05-03,96208.489355543,0.0,
2025-05-03,96183.72181610572,0.0,
2025-05-03,96178.88564981271,0.0,
2025-05-03,96392.3263342136,0.0,
2025-05-03,96358.9081323945,0.0,
2025-05-03,96279.18995625684,0.0,
2025-05-03,96206.3989842034,0.0,
2025-05-04,95911.57974109074,0.0,
2025-05-04,95895.53297681686,0.0,
2025-05-04,95915.88640420574,0.0,
2025-05-04,95922.38712221736,0.0,
2025-05-04,95806.54957964174,0.0,
2025-05-04,95780.01377709548,0.0,
2025-05-04,96064.91190994652,0.0,
2025-05-04,95913.60802998614,0.0,
2025-05-04,95922.80323598156,0.0,
2025-05-04,95625.17286104144,0.0,
2025-05-04,95523.33996950624,0.0,
2025-05-04,95446.2718625732,0.0,
2025-05-04,95458.83076597172,0.0,
2025-05-04,95563.77480239845,0.0,
2025-05-04,95378.85274818254,0.0,
2025-05-04,95608.48318552892,0.0,
2025-05-04,95525.92857480768,0.0,
2025-05-04,95450.75277975168,0.0,
2025-05-04,95430.42950592804,0.0,
2025-05-04,95398.8923422279,0.0,
2025-05-04,95578.93519558122,0.0,
2025-05-04,95732.77578576688,0.0,
2025-05-04,95492.48013580107,0.0,
2025-05-04,94990.11188430124,0.0,
2025-05-05,94303.45616731184,0.0,
2025-05-05,94665.39195249154,0.0,
2025-05-05,93904.08029713292,0.0,
2025-05-05,94283.45228200976,0.0,
2025-05-05,94081.9512695606,0.0,
2025-05-05,94388.68665108354,0.0,
2025-05-05,94662.83806875184,0.0,
2025-05-05,94728.12709624284,0.0,
2025-05-05,94736.51570501548,0.0,
2025-05-05,94552.9528661461,0.0,
2025-05-05,94588.80144204856,0.0,
2025-05-05,94133.1803452243,0.0,
2025-05-05,94088.5057159754,0.0,
2025-05-05,94280.48803833337,0.0,
2025-05-05,94365.43018781068,0.0,
2025-05-05,93831.61281503776,0.0,
2025-05-05,93724.80501461533,0.0,
2025-05-05,94207.40183338308,0.0,
2025-05-05,94488.70233451824,0.0,
2025-05-05,94732.0750520966,0.0,
2025-05-05,94381.49765604569,0.0,
2025-05-05,94236.88089735084,0.0,
2025-05-05,94712.8991115304,0.0,
2025-05-05,95036.71686518364,0.0,
2025-05-06,94719.67050036856,0.0,
2025-05-06,94553.5512061966,0.0,
2025-05-06,94311.76641275226,0.0,
2025-05-06,94288.01718818802,0.0,
2025-05-06,94409.2116200293,0.0,
2025-05-06,94559.93816867477,0.0,
2025-05-06,94372.28734827018,0.0,
2025-05-06,94461.28594893696,0.0,
2025-05-06,94408.132751807,0.0,
2025-05-06,94330.85226969632,0.0,
2025-05-06,94175.29764102303,0.0,
2025-05-06,93991.7353270022,0.0,
2025-05-06,93846.01249611624,0.0,
2025-05-06,93860.7540418781,0.0,
2025-05-06,93903.87572706376,0.0,
2025-05-06,94186.6533764946,0.0,
2025-05-06,94551.00991495204,0.0,
2025-05-06,94307.86688268196,0.0,
2025-05-06,94534.4462606627,0.0,
2025-05-06,95022.1098097904,0.0,
2025-05-06,94954.2912644009,0.0,
2025-05-06,94742.5954249066,0.0,
2025-05-06,95136.89593991212,0.0,
2025-05-06,96288.68626769504,0.0,
2025-05-07,96815.80313214884,0.0,
2025-05-07,97454.99383963464,0.0,
2025-05-07,97205.98482172145,0.0,
2025-05-07,96547.14987059082,0.0,
2025-05-07,96556.62015334368,0.0,
2025-05-07,96491.500021853,0.0,
2025-05-07,96354.63080106632,0.0,
2025-05-07,96538.03334234984,0.0,
2025-05-07,96925.96210528578,0.0,
2025-05-07,97003.63646893592,0.0,
2025-05-07,96986.15290872476,0.0,
2025-05-07,96986.4845564922,0.0,
2025-05-07,97017.36703189345,0.0,
2025-05-07,96968.99773463995,0.0,
2025-05-07,97041.28165831216,0.0,
2025-05-07,96946.476812884,0.0,
2025-05-07,96941.07608759053,0.0,
2025-05-07,96863.98868038424,0.0,
2025-05-07,96212.81842184124,0.0,
2025-05-07,96306.502609734,0.0,
2025-05-07,96148.7571218679,0.0,
2025-05-07,96623.98416478802,0.0,
2025-05-07,97096.195573126,0.0,
2025-05-07,97277.49264928912,0.0,
2025-05-08,97035.80181467332,0.0,
2025-05-08,97921.8716635437,0.0,
2025-05-08,97950.20260938424,0.0,
2025-05-08,98712.46826631304,0.0,
2025-05-08,99037.2108796608,0.0,
2025-05-08,99095.087788757,0.0,
2025-05-08,98684.10898485524,0.0,
2025-05-08,98990.04978777784,0.0,
2025-05-08,99109.17249310364,0.0,
2025-05-08,99645.29105191331,0.0,
2025-05-08,99763.50394686138,0.0,
2025-05-08,99810.2089598869,0.0,
2025-05-08,99572.5691387996,0.0,
2025-05-08,99380.82080975642,0.0,
2025-05-08,99445.01176371268,0.0,
2025-05-08,99883.30449934516,0.0,
2025-05-08,101783.9485460982,0.0,
2025-05-08,101397.34207827682,0.0,
2025-05-08,101112.06155180026,0.0,
2025-05-08,101327.33984258388,0.0,
2025-05-08,101156.28787384085,0.0,
2025-05-08,102715.70496819356,0.0,
2025-05-08,102898.7842378539,0.0,
2025-05-08,102946.60364931432,0.0,
2025-05-09,103155.55403424996,0.0,
2025-05-09,102755.01416938983,0.0,
2025-05-09,102981.92071790314,0.0,
2025-05-09,102602.6120856411,0.0,
2025-05-09,102431.38593811914,0.0,
2025-05-09,102735.23542016956,0.0,
2025-05-09,102936.7074812753,0.0,
2025-05-09,103654.43206932153,0.0,
2025-05-09,103775.85199443038,0.0,
2025-05-09,102941.5958896605,0.0,
2025-05-09,102847.4715321015,0.0,
2025-05-09,102942.94358657954,0.0,
2025-05-09,102928.84977016224,0.0,
2025-05-09,103635.59449072609,0.0,
2025-05-09,103081.7958623406,0.0,
2025-05-09,102895.00436299198,0.0,
2025-05-09,102560.61383641984,0.0,
2025-05-09,103192.42776451157,0.0,
2025-05-09,103241.92605940854,0.0,
2025-05-09,103117.03623118934,0.0,
2025-05-09,103209.3836430422,0.0,
2025-05-09,102977.4968192448,0.0,
2025-05-09,102827.52654028963,0.0,
2025-05-10,102974.90755054186,0.0,
2025-05-10,102888.53800348291,0.0,
2025-05-10,102993.9438619754,0.0,
2025-05-10,103150.34151496418,0.0,
2025-05-10,103193.12967175667,0.0,
2025-05-10,103175.63967376802,0.0,
2025-05-10,103323.707007908,0.0,
2025-05-10,103720.78075770468,0.0,
2025-05-10,103706.99371868216,0.0,
2025-05-10,103647.04618455892,0.0,
2025-05-10,103783.45760307356,0.0,
2025-05-10,103642.37117207838,0.0,
2025-05-10,103429.18395096256,0.0,
2025-05-10,103695.96296897365,0.0,
2025-05-10,103662.34239531834,0.0,
2025-05-10,103553.53694440116,0.0,
2025-05-10,103271.5104798415,0.0,
2025-05-10,103416.84977404177,0.0,
2025-05-10,103297.10860505835,0.0,
2025-05-10,103282.46567689024,0.0,
2025-05-10,103258.47973237954,0.0,
2025-05-10,103226.68575713312,0.0,
2025-05-10,103662.83631460686,0.0,
2025-05-10,103660.87510929447,0.0,
2025-05-11,104710.18767116882,0.0,
2025-05-11,104407.56428821298,0.0,
2025-05-11,104032.49982304672,0.0,
2025-05-11,103754.34752451746,0.0,
2025-05-11,104056.37170558948,0.0,
2025-05-11,104155.90999828056,0.0,
2025-05-11,103870.8841579018,0.0,
2025-05-11,103829.80918775442,0.0,
2025-05-11,103593.9183854976,0.0,
2025-05-11,103851.88885800124,0.0,
2025-05-11,104334.48684183184,0.0,
2025-05-11,104548.72450789883,0.0,
2025-05-11,104596.7005862239,0.0,
2025-05-11,104642.10789268537,0.0,
2025-05-11,104172.25933546464,0.0,
2025-05-11,104190.60953809322,0.0,
2025-05-11,104154.20587019667,0.0,
2025-05-11,103961.02518029482,0.0,
2025-05-11,104038.3347814099,0.0,
2025-05-11,104565.14537131102,0.0,
2025-05-11,104461.60521897068,0.0,
2025-05-11,104294.14065447196,0.0,
2025-05-11,104332.65737615808,0.0,
2025-05-11,103785.595389775,0.0,
2025-05-12,104083.02280094856,0.0,
2025-05-12,104632.60236125204,0.0,
2025-05-12,104010.92730451524,0.0,
2025-05-12,103878.99122372338,0.0,
2025-05-12,104025.9851010989,0.0,
2025-05-12,104015.37994237608,0.0,
2025-05-12,103922.92947191757,0.0,
2025-05-12,104385.9397666986,0.0,
2025-05-12,104345.64506752802,0.0,
2025-05-12,104580.96675487966,0.0,
2025-05-12,104442.91913640256,0.0,
2025-05-12,104427.94756195357,0.0,
2025-05-12,103839.45870520416,0.0,
2025-05-12,103996.90080969328,0.0,
2025-05-12,104265.08276082829,0.0,
2025-05-12,102956.96335456429,0.0,
2025-05-12,102540.5060475652,0.0,
2025-05-12,102896.58742159072,0.0,
2025-05-12,102638.94133473856,0.0,
2025-05-12,101758.1089598078,0.0,
2025-05-12,101821.2481969574,0.0,
2025-05-12,102722.17829371415,0.0,
2025-05-12,102535.07438971548,0.0,
2025-05-12,102853.64407073468,0.0,
2025-05-13,102822.91679502408,0.0,
2025-05-13,102341.3693907083,0.0,
2025-05-13,102438.5006522079,0.0,
2025-05-13,102023.67064825835,0.0,
2025-05-13,101749.06016032975,0.0,
2025-05-13,102691.31422765224,0.0,
2025-05-13,102374.73819318778,0.0,
2025-05-13,102502.1318967532,0.0,
2025-05-13,102663.9087874314,0.0,
2025-05-13,102737.32382836589,0.0,
2025-05-13,103476.25686228044,0.0,
2025-05-13,103528.56498547424,0.0,
2025-05-13,103711.10493023827,0.0,
2025-05-13,103723.99690271963,0.0,
2025-05-13,103707.01836525789,0.0,
2025-05-13,103122.1652700943,0.0,
2025-05-13,103635.82838474064,0.0,
2025-05-13,103860.8913290485,0.0,
2025-05-13,104193.24996458978,0.0,
2025-05-13,104303.9664067448,0.0,
2025-05-13,104778.26218485396,0.0,
2025-05-13,104595.44088503523,0.0,
2025-05-13,104328.0298396892,0.0,
2025-05-13,104235.96595683586,0.0,
2025-05-14,104184.49039270742,0.0,
2025-05-14,103917.7359966492,0.0,
2025-05-14,103858.60396107004,0.0,
2025-05-14,103700.05269875676,0.0,
2025-05-14,103556.45885636128,0.0,
2025-05-14,103700.90096775677,0.0,
2025-05-14,103878.53354621866,0.0,
2025-05-14,103717.46530373389,0.0,
2025-05-14,103663.5497768388,0.0,
2025-05-14,103468.8247288028,0.0,
2025-05-14,103293.13171967196,0.0,
2025-05-14,103746.51631775557,0.0,
2025-05-14,103975.28155532911,0.0,
2025-05-14,104129.23681507706,0.0,
2025-05-14,103949.55688600815,0.0,
2025-05-14,103240.50497954588,0.0,
2025-05-14,103411.5875926134,0.0,
2025-05-14,103410.52259318184,0.0,
2025-05-14,103236.43383121496,0.0,
2025-05-14,103360.77315539285,0.0,
2025-05-14,103462.91792934248,0.0,
2025-05-14,103541.32991390128,0.0,
2025-05-14,103616.5641306095,0.0,
2025-05-14,103500.55803017516,0.0,
2025-05-15,103546.46918182234,0.0,
2025-05-15,103798.18025222376,0.0,
2025-05-15,103147.88093550252,0.0,
2025-05-15,103089.729588906,0.0,
2025-05-15,102815.83535741435,0.0,
2025-05-15,102905.98275243046,0.0,
2025-05-15,102431.01681734664,0.0,
2025-05-15,102306.61847027586,0.0,
2025-05-15,101842.9630220415,0.0,
2025-05-15,102228.4637483912,0.0,
2025-05-15,101775.76120644069,0.0,
2025-05-15,101829.9751948105,0.0,
2025-05-15,102312.39420890273,0.0,
2025-05-15,102608.73433980296,0.0,
2025-05-15,102271.11362732356,0.0,
2025-05-15,101853.27241327312,0.0,
2025-05-15,103086.80093931164,0.0,
2025-05-15,103777.5914622185,0.0,
2025-05-15,103977.5367463436,0.0,
2025-05-15,103060.49374205088,0.0,
2025-05-15,103087.36701019296,0.0,
2025-05-15,103429.09594246546,0.0,
2025-05-15,103169.59627070384,0.0,
2025-05-15,103553.93506366153,0.0,
2025-05-16,103782.3671140446,0.0,
2025-05-16,103812.14447323454,0.0,
2025-05-16,104095.83301023157,0.0,
2025-05-16,104209.18515019873,0.0,
2025-05-16,104106.84509644518,0.0,
2025-05-16,103921.6763892081,0.0,
2025-05-16,103957.37600357283,0.0,
2025-05-16,103992.82840419417,0.0,
2025-05-16,103754.42490400396,0.0,
2025-05-16,103448.9255869608,0.0,
2025-05-16,103745.43202947288,0.0,
2025-05-16,103870.4050314016,0.0,
2025-05-16,103672.2895979688,0.0,
2025-05-16,103626.4445904564,0.0,
2025-05-16,103878.14561854264,0.0,
2025-05-16,103647.16205373578,0.0,
2025-05-16,104160.56764282624,0.0,
2025-05-16,104068.97915372228,0.0,
2025-05-16,103976.81475435526,0.0,
2025-05-16,103804.5478031026,0.0,
2025-05-16,103799.70381025352,0.0,
2025-05-16,103617.4746044224,0.0,
2025-05-16,103673.4945246536,0.0,
2025-05-16,103467.28985993793,0.0,
2025-05-17,103533.26669721663,0.0,
2025-05-17,103374.05076215406,0.0,
2025-05-17,102834.21312072648,0.0,
2025-05-17,103261.20227671404,0.0,
2025-05-17,103427.18317517905,0.0,
2025-05-17,103624.29922408522,0.0,
2025-05-17,103447.46486301252,0.0,
2025-05-17,103477.33282267096,0.0,
2025-05-17,103461.57411690436,0.0,
2025-05-17,103486.17664215172,0.0,
2025-05-17,102953.19338310152,0.0,
2025-05-17,102888.81365330738,0.0,
2025-05-17,103006.73892894214,0.0,
2025-05-17,102970.03327807052,0.0,
2025-05-17,102770.927652235,0.0,
2025-05-17,103084.1477956473,0.0,
2025-05-17,103048.13639309886,0.0,
2025-05-17,102939.38321692156,0.0,
2025-05-17,103228.47165623817,0.0,
2025-05-17,103150.84851261016,0.0,
2025-05-17,103190.37357819128,0.0,
2025-05-17,103328.79249857902,0.0,
2025-05-17,103243.00007011923,0.0,
2025-05-17,103058.42662008991,0.0,
2025-05-18,103194.65650649132,0.0,
2025-05-18,103327.24481798256,0.0,
2025-05-18,103267.63750333844,0.0,
2025-05-18,103352.28257714226,0.0,
2025-05-18,103299.05914787804,0.0,
2025-05-18,103355.71135042422,0.0,
2025-05-18,103572.153611391,0.0,
2025-05-18,103454.258403256,0.0,
2025-05-18,103939.79715898632,0.0,
2025-05-18,103957.51238379734,0.0,
2025-05-18,103932.06434509694,0.0,
2025-05-18,103858.01525131274,0.0,
2025-05-18,103879.27506436742,0.0,
2025-05-18,103917.6748144419,0.0,
2025-05-18,104358.7947429362,0.0,
2025-05-18,105248.97875365856,0.0,
2025-05-18,105489.05721365198,0.0,
2025-05-18,105617.89582136768,0.0,
2025-05-18,105225.03435811208,0.0,
2025-05-18,104765.1482168906,0.0,
2025-05-18,103978.61566865668,0.0,
2025-05-18,104252.70272876776,0.0,
2025-05-18,104348.16945412187,0.0,
2025-05-18,105427.48904875397,0.0,
2025-05-19,106139.68550864227,0.0,
2025-05-19,105437.01050324996,0.0,
2025-05-19,105096.5284516676,0.0,
2025-05-19,104838.70371804148,0.0,
2025-05-19,103772.36372351332,0.0,
2025-05-19,103094.56691113104,0.0,
2025-05-19,102967.7704388321,0.0,
2025-05-19,102381.2104823244,0.0,
2025-05-19,103123.7868453361,0.0,
2025-05-19,103196.68223062064,0.0,
2025-05-19,103065.3005647513,0.0,
2025-05-19,103017.96554457302,0.0,
2025-05-19,102997.32804027783,0.0,
2025-05-19,102430.42377901066,0.0,
2025-05-19,103154.46317414452,0.0,
2025-05-19,104220.6102128076,0.0,
2025-05-19,104836.37399450976,0.0,
2025-05-19,105198.84427783276,0.0,
2025-05-19,105400.6422482548,0.0,
2025-05-19,104880.26082573306,0.0,
2025-05-19,105483.24685112822,0.0,
2025-05-19,105474.85779660604,0.0,
2025-05-19,105370.28430321654,0.0,
2025-05-19,105563.46876771092,0.0,
2025-05-20,105663.203549036,0.0,
2025-05-20,105954.58937111168,0.0,
2025-05-20,106518.35886707171,0.0,
2025-05-20,106213.00243528716,0.0,
2025-05-20,105704.92960225896,0.0,
2025-05-20,106000.05837647662,0.0,
2025-05-20,106180.53385959676,0.0,
2025-05-20,105571.21456623028,0.0,
2025-05-20,105098.96222700436,0.0,
2025-05-20,105132.78539854167,0.0,
2025-05-20,105335.88358591388,0.0,
2025-05-20,105108.95454542089,0.0,
2025-05-20,105290.92949721494,0.0,
2025-05-20,104783.15991167142,0.0,
2025-05-20,104387.66509118448,0.0,
2025-05-20,104699.4194788197,0.0,
2025-05-20,105320.90282923858,0.0,
2025-05-20,105321.47853626125,0.0,
2025-05-20,106214.94694946974,0.0,
2025-05-20,105617.2514400432,0.0,
2025-05-20,106766.70827506462,0.0,
2025-05-20,106873.03984532563,0.0,
2025-05-20,106605.25880615096,0.0,
2025-05-20,106566.5101429697,0.0,
2025-05-21,106798.53751514816,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106729.94892643986,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
2025-05-21,106745.58902176484,0.010278999999999993,"Bitcoin Hits $109.4K Record High, Bitcoin Breaks New All-Time Highs As BTC Ownership in the US Surpasses Gold, Becomes ‘America’s Emerging Reserve Asset’, Scarlett Johansson centres Cannes directorial debut on forgiveness"
